File,LCP_1,LCP_2,LCP_3,LCP_4,LCP_5,LCP_6,LCP_7,LCP_8,LCP_9,LCP_10,LCP_11,LCP_12,LCP_13,LCP_14,LCP_15,LCP_16,LCP_17,LCP_18,LCP_19,LCP_20,LCP_21,LCP_22,LCP_23,LCP_24,LCP_25,LCP_26,LCP_27,LCP_28,LCP_29,LCP_30,LCP_31,LCP_32,LCP_33,LCP_34,LCP_35,LCP_36,LCP_37,LCP_38,LCP_39,LCP_40,LCP_41,LCP_42,LCP_43,LCP_44,LCP_45,LCP_46,LCP_47,LCP_48,LCP_49,LCP_50,LCP_51,LCP_52,LCP_53,LCP_54,LCP_55,LCP_56,LCP_57,LCP_58,LCP_59,LCP_60,LCP_61,LCP_62,LCP_63,LCP_64,LCP_65,LCP_66,LCP_67,LCP_68,LCP_69,LCP_70,LCP_71,LCP_72,LCP_73,LCP_74,LCP_75,LCP_76,LCP_77,LCP_78,LCP_79,LCP_80,LCP_81,class
Medial Tibia of OA_58.jpg,1.09E+00,8.67E-02,2.13E-01,1.14E-02,1.71E-01,1.14E-02,2.13E-01,8.67E-02,978,1.05E+00,2.34E-02,1.29E-01,2.27E-02,2.23E-01,2.27E-02,1.29E-01,2.34E-02,1055,1.03E+00,3.35E-02,9.48E-02,8.20E-02,2.03E-01,8.20E-02,9.48E-02,3.35E-02,439,1.02E+00,2.57E-02,1.40E-01,9.89E-02,1.58E-01,9.89E-02,1.40E-01,2.57E-02,420,1.00E+00,1.94E-02,5.19E-02,3.24E-02,2.87E-01,3.24E-02,5.19E-02,1.94E-02,413,9.84E-01,3.67E-02,3.12E-02,5.17E-02,6.24E-02,5.17E-02,3.12E-02,3.67E-02,445,9.68E-01,3.13E-02,6.37E-02,5.34E-02,1.45E-01,5.34E-02,6.37E-02,3.13E-02,515,9.51E-01,5.75E-02,9.54E-02,2.35E-02,1.70E-01,2.35E-02,9.54E-02,5.75E-02,1090,9.19E-01,2.37E-02,1.54E-01,1.19E-01,3.00E-01,1.19E-01,1.54E-01,2.37E-02,1149,OA
Medial Tibia of OA_59.jpg,1.08E+00,4.80E-02,5.87E-01,3.38E-02,5.70E-01,3.38E-02,5.87E-01,4.80E-02,694,1.06E+00,5.95E-02,4.74E-01,1.16E-01,3.59E-01,1.16E-01,4.74E-01,5.95E-02,999,1.04E+00,1.52E-02,2.74E-01,1.09E-01,2.68E-01,1.09E-01,2.74E-01,1.52E-02,661,1.03E+00,3.88E-02,3.68E-01,4.16E-02,1.67E-01,4.16E-02,3.68E-01,3.88E-02,695,1.00E+00,4.06E-03,5.87E-01,2.73E-02,4.70E-01,2.73E-02,5.87E-01,4.06E-03,1035,9.75E-01,3.71E-02,3.62E-01,1.16E-01,8.68E-02,1.16E-01,3.62E-01,3.71E-02,796,9.59E-01,2.02E-02,2.38E-01,3.31E-02,4.14E-01,3.31E-02,2.38E-01,2.02E-02,747,9.45E-01,3.51E-02,4.65E-01,4.48E-02,2.30E-01,4.48E-02,4.65E-01,3.51E-02,983,9.24E-01,3.94E-02,7.54E-01,1.34E-01,4.01E-01,1.34E-01,7.54E-01,3.94E-02,804,OA
Medial Tibia of OA_6.jpg,1.08E+00,7.94E-02,5.95E-01,8.35E-02,1.57E-01,8.35E-02,5.95E-01,7.94E-02,823,1.06E+00,1.43E-02,3.68E-01,2.93E-02,2.72E-01,2.93E-02,3.68E-01,1.43E-02,891,1.04E+00,2.54E-02,1.66E-01,2.27E-02,3.54E-01,2.27E-02,1.66E-01,2.54E-02,685,1.02E+00,3.16E-02,2.19E-01,3.29E-02,1.97E-01,3.29E-02,2.19E-01,3.16E-02,659,1.00E+00,5.40E-02,4.38E-01,1.56E-01,1.27E-01,1.56E-01,4.38E-01,5.40E-02,924,9.80E-01,2.37E-02,2.26E-01,1.30E-01,1.96E-01,1.30E-01,2.26E-01,2.37E-02,686,9.61E-01,3.36E-02,1.66E-01,5.26E-02,3.73E-01,5.26E-02,1.66E-01,3.36E-02,758,9.46E-01,4.83E-02,3.97E-01,4.15E-02,5.22E-03,4.15E-02,3.97E-01,4.83E-02,935,9.25E-01,9.06E-02,6.58E-01,1.73E-01,4.48E-02,1.73E-01,6.58E-01,9.06E-02,914,OA
Medial Tibia of OA_60.jpg,1.05E+00,1.31E-02,5.34E-01,1.40E-01,2.64E-01,1.40E-01,5.34E-01,1.31E-02,724,1.03E+00,6.04E-02,3.70E-01,1.34E-01,3.80E-02,1.34E-01,3.70E-01,6.04E-02,864,1.02E+00,3.92E-02,1.98E-01,1.46E-01,1.17E-01,1.46E-01,1.98E-01,3.92E-02,726,1.01E+00,2.11E-02,2.07E-01,3.41E-02,6.98E-03,3.41E-02,2.07E-01,2.11E-02,694,1.00E+00,2.85E-02,4.01E-01,1.27E-01,4.02E-02,1.27E-01,4.01E-01,2.85E-02,963,9.90E-01,3.54E-02,1.69E-01,7.20E-02,2.47E-02,7.20E-02,1.69E-01,3.54E-02,770,9.79E-01,1.34E-02,2.07E-01,7.57E-02,1.48E-01,7.57E-02,2.07E-01,1.34E-02,809,9.70E-01,5.70E-02,3.72E-01,5.75E-02,3.43E-02,5.75E-02,3.72E-01,5.70E-02,885,9.54E-01,6.70E-02,5.10E-01,5.99E-02,2.49E-02,5.99E-02,5.10E-01,6.70E-02,899,OA
Medial Tibia of OA_61.jpg,1.06E+00,5.05E-02,5.22E-01,1.64E-01,1.28E-01,1.64E-01,5.22E-01,5.05E-02,816,1.04E+00,2.95E-02,3.11E-01,1.28E-02,7.13E-03,1.28E-02,3.11E-01,2.95E-02,921,1.03E+00,1.34E-02,1.45E-01,6.04E-02,2.79E-02,6.04E-02,1.45E-01,1.34E-02,683,1.02E+00,1.71E-02,2.01E-01,1.86E-01,3.46E-02,1.86E-01,2.01E-01,1.71E-02,614,1.00E+00,5.64E-03,3.97E-01,5.32E-02,6.21E-02,5.32E-02,3.97E-01,5.64E-03,774,9.86E-01,3.45E-02,2.46E-01,3.28E-02,2.61E-01,3.28E-02,2.46E-01,3.45E-02,687,9.73E-01,1.39E-02,1.50E-01,7.86E-02,3.72E-03,7.86E-02,1.50E-01,1.39E-02,704,9.61E-01,5.39E-02,3.04E-01,1.34E-01,1.09E-01,1.34E-01,3.04E-01,5.39E-02,955,9.42E-01,8.00E-02,4.68E-01,8.14E-02,3.05E-01,8.14E-02,4.68E-01,8.00E-02,1017,OA
Medial Tibia of OA_62.jpg,1.07E+00,1.15E-01,4.71E-01,7.73E-02,3.03E-01,7.73E-02,4.71E-01,1.15E-01,781,1.05E+00,7.14E-02,2.86E-01,5.94E-02,1.83E-01,5.94E-02,2.86E-01,7.14E-02,958,1.03E+00,4.47E-02,1.06E-01,1.38E-01,9.38E-02,1.38E-01,1.06E-01,4.47E-02,673,1.02E+00,2.37E-02,9.56E-02,2.96E-02,7.68E-02,2.96E-02,9.56E-02,2.37E-02,669,1.00E+00,1.32E-02,3.23E-01,6.52E-02,3.98E-03,6.52E-02,3.23E-01,1.32E-02,787,9.83E-01,1.64E-02,1.95E-01,6.02E-02,5.26E-02,6.02E-02,1.95E-01,1.64E-02,748,9.68E-01,3.20E-02,1.41E-01,3.87E-02,3.33E-02,3.87E-02,1.41E-01,3.20E-02,750,9.55E-01,3.60E-02,2.99E-01,5.33E-02,9.45E-02,5.33E-02,2.99E-01,3.60E-02,994,9.32E-01,4.53E-02,5.50E-01,8.22E-02,1.02E-01,8.22E-02,5.50E-01,4.53E-02,879,OA
Medial Tibia of OA_63.jpg,1.08E+00,1.18E-01,6.35E-01,2.38E-01,2.91E-02,2.38E-01,6.35E-01,1.18E-01,818,1.05E+00,4.58E-02,4.20E-01,8.23E-03,1.60E-01,8.23E-03,4.20E-01,4.58E-02,959,1.04E+00,1.69E-02,1.90E-01,1.05E-02,1.33E-01,1.05E-02,1.90E-01,1.69E-02,650,1.02E+00,3.75E-02,1.73E-01,7.53E-02,3.48E-01,7.53E-02,1.73E-01,3.75E-02,594,1.00E+00,2.53E-02,3.95E-01,5.44E-02,1.21E-01,5.44E-02,3.95E-01,2.53E-02,830,9.82E-01,2.32E-02,1.60E-01,4.24E-02,6.56E-03,4.24E-02,1.60E-01,2.32E-02,665,9.64E-01,7.89E-03,2.16E-01,7.26E-02,1.02E-01,7.26E-02,2.16E-01,7.89E-03,704,9.49E-01,1.61E-02,3.83E-01,1.21E-01,1.55E-02,1.21E-01,3.83E-01,1.61E-02,956,9.25E-01,7.85E-02,6.48E-01,1.27E-01,9.49E-02,1.27E-01,6.48E-01,7.85E-02,958,OA
Medial Tibia of OA_64.jpg,1.07E+00,2.10E-02,5.29E-01,4.57E-02,9.49E-02,4.57E-02,5.29E-01,2.10E-02,842,1.05E+00,4.25E-02,3.91E-01,3.25E-02,1.32E-01,3.25E-02,3.91E-01,4.25E-02,947,1.03E+00,9.76E-03,1.87E-01,7.37E-02,6.99E-02,7.37E-02,1.87E-01,9.76E-03,617,1.02E+00,6.40E-02,2.04E-01,7.64E-02,1.32E-01,7.64E-02,2.04E-01,6.40E-02,590,1.00E+00,1.62E-02,3.94E-01,2.49E-02,9.93E-02,2.49E-02,3.94E-01,1.62E-02,758,9.85E-01,2.41E-02,1.55E-01,2.30E-02,1.29E-01,2.30E-02,1.55E-01,2.41E-02,625,9.71E-01,4.09E-02,2.14E-01,4.00E-02,1.36E-01,4.00E-02,2.14E-01,4.09E-02,755,9.56E-01,2.20E-02,3.92E-01,8.80E-03,2.51E-02,8.80E-03,3.92E-01,2.20E-02,956,9.37E-01,2.95E-02,6.65E-01,7.71E-02,2.46E-02,7.71E-02,6.65E-01,2.95E-02,1010,OA
Medial Tibia of OA_65.jpg,1.11E+00,2.92E-02,5.66E-01,1.54E-01,1.54E-01,1.54E-01,5.66E-01,2.92E-02,705,1.08E+00,1.26E-02,2.59E-01,1.77E-02,4.03E-02,1.77E-02,2.59E-01,1.26E-02,785,1.06E+00,2.17E-02,1.28E-01,2.23E-04,3.69E-01,2.23E-04,1.28E-01,2.17E-02,762,1.03E+00,8.87E-03,2.22E-01,5.19E-02,1.98E-01,5.19E-02,2.22E-01,8.87E-03,796,1.00E+00,1.65E-02,4.71E-01,4.09E-02,1.73E-03,4.09E-02,4.71E-01,1.65E-02,1031,9.69E-01,2.45E-02,2.20E-01,8.96E-02,4.13E-02,8.96E-02,2.20E-01,2.45E-02,887,9.44E-01,1.90E-02,9.89E-02,1.03E-01,4.13E-02,1.03E-01,9.89E-02,1.90E-02,838,9.28E-01,1.45E-02,3.14E-01,1.23E-01,2.22E-01,1.23E-01,3.14E-01,1.45E-02,868,8.91E-01,4.80E-02,4.61E-01,9.24E-02,2.27E-01,9.24E-02,4.61E-01,4.80E-02,837,OA
Medial Tibia of OA_66.jpg,1.09E+00,3.08E-02,4.44E-01,6.15E-02,3.71E-01,6.15E-02,4.44E-01,3.08E-02,846,1.06E+00,2.28E-02,3.03E-01,2.74E-02,1.73E-01,2.74E-02,3.03E-01,2.28E-02,896,1.04E+00,3.90E-02,1.18E-01,9.07E-02,4.18E-01,9.07E-02,1.18E-01,3.90E-02,684,1.02E+00,3.50E-03,1.48E-01,7.01E-02,2.87E-01,7.01E-02,1.48E-01,3.50E-03,581,1.00E+00,2.82E-02,3.40E-01,5.72E-02,3.02E-01,5.72E-02,3.40E-01,2.82E-02,780,9.82E-01,7.07E-03,1.32E-01,4.13E-02,1.40E-01,4.13E-02,1.32E-01,7.07E-03,655,9.61E-01,4.87E-02,1.90E-01,3.30E-02,3.52E-01,3.30E-02,1.90E-01,4.87E-02,742,9.46E-01,1.83E-02,3.46E-01,5.20E-02,3.19E-01,5.20E-02,3.46E-01,1.83E-02,947,9.17E-01,3.86E-02,5.34E-01,1.55E-01,3.50E-01,1.55E-01,5.34E-01,3.86E-02,990,OA
Medial Tibia of OA_67.jpg,1.09E+00,3.30E-02,3.12E-01,1.92E-01,8.85E-01,1.92E-01,3.12E-01,3.30E-02,650,1.07E+00,1.69E-02,2.78E-01,6.31E-02,3.12E-01,6.31E-02,2.78E-01,1.69E-02,893,1.05E+00,5.66E-02,1.32E-01,8.77E-02,1.69E-01,8.77E-02,1.32E-01,5.66E-02,650,1.03E+00,1.50E-02,1.89E-01,9.93E-02,2.81E-01,9.93E-02,1.89E-01,1.50E-02,770,1.00E+00,4.44E-03,4.56E-01,7.43E-03,2.42E-01,7.43E-03,4.56E-01,4.44E-03,1155,9.76E-01,1.42E-02,2.53E-01,3.63E-02,3.27E-01,3.63E-02,2.53E-01,1.42E-02,920,9.55E-01,5.76E-02,1.32E-01,5.13E-02,1.96E-01,5.13E-02,1.32E-01,5.76E-02,780,9.40E-01,3.30E-02,3.12E-01,5.77E-02,7.73E-02,5.77E-02,3.12E-01,3.30E-02,875,9.15E-01,9.93E-02,4.77E-01,9.16E-02,4.90E-02,9.16E-02,4.77E-01,9.93E-02,808,OA
Medial Tibia of OA_68.jpg,1.06E+00,4.19E-02,3.77E-01,2.84E-02,2.49E-01,2.84E-02,3.77E-01,4.19E-02,811,1.04E+00,3.65E-02,2.43E-01,1.26E-01,1.41E-01,1.26E-01,2.43E-01,3.65E-02,864,1.03E+00,3.88E-02,1.16E-01,5.42E-02,3.28E-01,5.42E-02,1.16E-01,3.88E-02,723,1.02E+00,2.85E-02,1.37E-01,2.20E-02,2.94E-01,2.20E-02,1.37E-01,2.85E-02,686,1.00E+00,2.50E-02,2.24E-01,5.53E-02,1.33E-01,5.53E-02,2.24E-01,2.50E-02,739,9.88E-01,1.10E-02,1.02E-01,4.34E-02,2.44E-01,4.34E-02,1.02E-01,1.10E-02,662,9.75E-01,6.28E-02,8.10E-02,2.33E-02,1.39E-01,2.33E-02,8.10E-02,6.28E-02,809,9.62E-01,7.20E-02,1.77E-01,3.68E-02,1.36E-01,3.68E-02,1.77E-01,7.20E-02,957,9.41E-01,4.61E-02,3.31E-01,1.35E-01,3.74E-01,1.35E-01,3.31E-01,4.61E-02,967,OA
Medial Tibia of OA_7.jpg,1.05E+00,6.06E-02,2.11E-01,2.13E-01,4.99E-02,2.13E-01,2.11E-01,6.06E-02,832,1.03E+00,2.78E-02,1.52E-01,3.19E-02,1.85E-01,3.19E-02,1.52E-01,2.78E-02,836,1.02E+00,4.36E-02,6.28E-02,5.34E-02,9.25E-02,5.34E-02,6.28E-02,4.36E-02,727,1.01E+00,4.39E-02,1.13E-01,2.64E-02,1.77E-01,2.64E-02,1.13E-01,4.39E-02,601,1.00E+00,1.51E-02,2.51E-01,4.98E-02,1.53E-01,4.98E-02,2.51E-01,1.51E-02,692,9.90E-01,2.95E-02,1.16E-01,1.97E-02,1.65E-01,1.97E-02,1.16E-01,2.95E-02,681,9.80E-01,5.47E-02,7.10E-02,9.79E-02,3.39E-01,9.79E-02,7.10E-02,5.47E-02,777,9.70E-01,9.03E-02,1.55E-01,7.55E-02,7.74E-02,7.55E-02,1.55E-01,9.03E-02,918,9.56E-01,1.03E-01,2.89E-01,2.27E-01,8.02E-03,2.27E-01,2.89E-01,1.03E-01,1048,OA
Medial Tibia of OA_8.jpg,1.06E+00,4.50E-02,2.81E-01,1.23E-01,1.24E-01,1.23E-01,2.81E-01,4.50E-02,882,1.04E+00,2.35E-02,2.11E-01,4.74E-02,1.29E-01,4.74E-02,2.11E-01,2.35E-02,942,1.03E+00,2.66E-02,1.29E-01,7.13E-02,8.95E-02,7.13E-02,1.29E-01,2.66E-02,707,1.02E+00,1.79E-02,1.34E-01,5.55E-02,1.65E-01,5.55E-02,1.34E-01,1.79E-02,548,1.00E+00,4.30E-03,2.87E-01,6.01E-02,8.41E-02,6.01E-02,2.87E-01,4.30E-03,679,9.89E-01,8.40E-03,8.50E-02,2.30E-02,1.49E-01,2.30E-02,8.50E-02,8.40E-03,573,9.76E-01,2.05E-02,8.52E-02,7.61E-02,3.50E-01,7.61E-02,8.52E-02,2.05E-02,761,9.62E-01,2.77E-02,1.41E-01,4.29E-02,2.37E-01,4.29E-02,1.41E-01,2.77E-02,976,9.44E-01,4.39E-02,3.48E-01,1.57E-01,1.52E-02,1.57E-01,3.48E-01,4.39E-02,1048,OA
Medial Tibia of OA_9.jpg,1.11E+00,8.61E-02,5.94E-01,3.33E-02,2.65E-02,3.33E-02,5.94E-01,8.61E-02,759,1.08E+00,1.70E-02,3.74E-01,6.45E-02,1.28E-01,6.45E-02,3.74E-01,1.70E-02,923,1.06E+00,2.90E-02,1.62E-01,6.51E-02,1.47E-01,6.51E-02,1.62E-01,2.90E-02,688,1.04E+00,2.21E-02,1.82E-01,5.24E-02,2.93E-01,5.24E-02,1.82E-01,2.21E-02,681,1.00E+00,2.43E-02,2.25E-01,1.96E-01,3.28E-01,1.96E-01,2.25E-01,2.43E-02,866,9.70E-01,1.89E-02,1.23E-01,6.33E-02,3.21E-01,6.33E-02,1.23E-01,1.89E-02,761,9.45E-01,7.46E-02,1.48E-01,5.44E-02,1.81E-01,5.44E-02,1.48E-01,7.46E-02,768,9.24E-01,1.56E-02,3.72E-01,6.76E-02,1.38E-01,6.76E-02,3.72E-01,1.56E-02,950,8.90E-01,2.61E-02,5.80E-01,1.69E-01,2.32E-01,1.69E-01,5.80E-01,2.61E-02,871,OA
