@relation 'LCP Medial Tibia ROI '

@attribute File {'Medial Tibia of G1_1.jpg','Medial Tibia of G1_10.jpg','Medial Tibia of G1_11.jpg','Medial Tibia of G1_12.jpg','Medial Tibia of G1_13.jpg','Medial Tibia of G1_14.jpg','Medial Tibia of G1_15.jpg','Medial Tibia of G1_16.jpg','Medial Tibia of G1_17.jpg','Medial Tibia of G1_18.jpg','Medial Tibia of G1_2.jpg','Medial Tibia of G1_3.jpg','Medial Tibia of G1_4.jpg','Medial Tibia of G1_5.jpg','Medial Tibia of G1_6.jpg','Medial Tibia of G1_7.jpg','Medial Tibia of G1_8.jpg','Medial Tibia of G1_9.jpg','Medial Tibia of G2_1.jpg','Medial Tibia of G2_10.jpg','Medial Tibia of G2_11.jpg','Medial Tibia of G2_12.jpg','Medial Tibia of G2_13.jpg','Medial Tibia of G2_14.jpg','Medial Tibia of G2_15.jpg','Medial Tibia of G2_16.jpg','Medial Tibia of G2_17.jpg','Medial Tibia of G2_18.jpg','Medial Tibia of G2_19.jpg','Medial Tibia of G2_2.jpg','Medial Tibia of G2_20.jpg','Medial Tibia of G2_21.jpg','Medial Tibia of G2_3.jpg','Medial Tibia of G2_4.jpg','Medial Tibia of G2_5.jpg','Medial Tibia of G2_6.jpg','Medial Tibia of G2_7.jpg','Medial Tibia of G2_8.jpg','Medial Tibia of G2_9.jpg','Medial Tibia of G3_1.jpg','Medial Tibia of G3_10.jpg','Medial Tibia of G3_11.jpg','Medial Tibia of G3_12.jpg','Medial Tibia of G3_13.jpg','Medial Tibia of G3_14.jpg','Medial Tibia of G3_15.jpg','Medial Tibia of G3_16.jpg','Medial Tibia of G3_17.jpg','Medial Tibia of G3_18.jpg','Medial Tibia of G3_19.jpg','Medial Tibia of G3_2.jpg','Medial Tibia of G3_20.jpg','Medial Tibia of G3_21.jpg','Medial Tibia of G3_22.jpg','Medial Tibia of G3_23.jpg','Medial Tibia of G3_24.jpg','Medial Tibia of G3_25.jpg','Medial Tibia of G3_26.jpg','Medial Tibia of G3_27.jpg','Medial Tibia of G3_28.jpg','Medial Tibia of G3_29.jpg','Medial Tibia of G3_3.jpg','Medial Tibia of G3_30.jpg','Medial Tibia of G3_31.jpg','Medial Tibia of G3_32.jpg','Medial Tibia of G3_33.jpg','Medial Tibia of G3_34.jpg','Medial Tibia of G3_35.jpg','Medial Tibia of G3_36.jpg','Medial Tibia of G3_37.jpg','Medial Tibia of G3_38.jpg','Medial Tibia of G3_39.jpg','Medial Tibia of G3_4.jpg','Medial Tibia of G3_40.jpg','Medial Tibia of G3_41.jpg','Medial Tibia of G3_42.jpg','Medial Tibia of G3_43.jpg','Medial Tibia of G3_44.jpg','Medial Tibia of G3_5.jpg','Medial Tibia of G3_6.jpg','Medial Tibia of G3_7.jpg','Medial Tibia of G3_8.jpg','Medial Tibia of G3_9.jpg','Medial Tibia of G4_1.jpg','Medial Tibia of G4_2.jpg','Medial Tibia of G4_3.jpg','Medial Tibia of G4_4.jpg','Medial Tibia of G4_5.jpg','Medial Tibia of G4_6.jpg','Medial Tibia of G4_7.jpg','Medial Tibia of G4_8.jpg','Medial Tibia of Nor_1.jpg','Medial Tibia of Nor_10.jpg','Medial Tibia of Nor_11.jpg','Medial Tibia of Nor_12.jpg','Medial Tibia of Nor_13.jpg','Medial Tibia of Nor_14.jpg','Medial Tibia of Nor_15.jpg','Medial Tibia of Nor_16.jpg','Medial Tibia of Nor_17.jpg','Medial Tibia of Nor_18.jpg','Medial Tibia of Nor_19.jpg','Medial Tibia of Nor_2.jpg','Medial Tibia of Nor_20.jpg','Medial Tibia of Nor_21.jpg','Medial Tibia of Nor_22.jpg','Medial Tibia of Nor_23.jpg','Medial Tibia of Nor_24.jpg','Medial Tibia of Nor_25.jpg','Medial Tibia of Nor_26.jpg','Medial Tibia of Nor_27.jpg','Medial Tibia of Nor_28.jpg','Medial Tibia of Nor_29.jpg','Medial Tibia of Nor_3.jpg','Medial Tibia of Nor_30.jpg','Medial Tibia of Nor_31.jpg','Medial Tibia of Nor_32.jpg','Medial Tibia of Nor_33.jpg','Medial Tibia of Nor_34.jpg','Medial Tibia of Nor_35.jpg','Medial Tibia of Nor_36.jpg','Medial Tibia of Nor_37.jpg','Medial Tibia of Nor_38.jpg','Medial Tibia of Nor_39.jpg','Medial Tibia of Nor_4.jpg','Medial Tibia of Nor_5.jpg','Medial Tibia of Nor_6.jpg','Medial Tibia of Nor_7.jpg','Medial Tibia of Nor_8.jpg','Medial Tibia of Nor_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {'Grade 1','Grade 2','Grade 3','Grade 4',Normal}

@data
'Medial Tibia of Nor_14.jpg',1.08,0.0464,0.436,0.0261,0.0602,0.0261,0.436,0.0464,762,1.05,0.0559,0.335,0.114,0.0555,0.114,0.335,0.0559,890,1.04,0.00592,0.116,0.0894,0.118,0.0894,0.116,0.00592,729,1.02,0.015,0.108,0.0344,0.0922,0.0344,0.108,0.015,715,1,0.0125,0.316,0.0312,0.108,0.0312,0.316,0.0125,908,0.982,0.0203,0.144,0.0581,0.0166,0.0581,0.144,0.0203,733,0.964,0.0336,0.164,0.0142,0.0131,0.0142,0.164,0.0336,793,0.953,0.0125,0.424,0.171,0.0295,0.171,0.424,0.0125,958,0.93,0.0514,0.62,0.065,0.0796,0.065,0.62,0.0514,880,Normal
'Medial Tibia of Nor_15.jpg',1.06,0.0371,0.439,0.0644,0.228,0.0644,0.439,0.0371,841,1.04,0.0422,0.32,0.0711,0.0117,0.0711,0.32,0.0422,896,1.03,0.0417,0.117,0.0726,0.0234,0.0726,0.117,0.0417,665,1.02,0.0392,0.227,0.0534,0.158,0.0534,0.227,0.0392,579,1,0.0168,0.312,0.0526,0.0333,0.0526,0.312,0.0168,749,0.987,0.0291,0.212,0.037,0.258,0.037,0.212,0.0291,647,0.974,0.0113,0.12,0.15,0.214,0.15,0.12,0.0113,796,0.962,0.0649,0.311,0.0377,0.112,0.0377,0.311,0.0649,1059,0.945,0.0382,0.554,0.0462,0.285,0.0462,0.554,0.0382,923,Normal
'Medial Tibia of Nor_16.jpg',1.04,0.0731,0.288,0.114,0.359,0.114,0.288,0.0731,773,1.03,0.0238,0.168,0.043,0.207,0.043,0.168,0.0238,838,1.02,0.0357,0.131,0.0798,0.0871,0.0798,0.131,0.0357,698,1.01,0.0169,0.0519,0.0283,0.0022,0.0283,0.0519,0.0169,720,1,0.0491,0.191,0.0202,0.00504,0.0202,0.191,0.0491,779,0.991,0.025,0.0732,0.134,0.0166,0.134,0.0732,0.025,791,0.981,0.0489,0.128,0.0116,0.384,0.0116,0.128,0.0489,810,0.972,0.0482,0.249,0.0329,0.00796,0.0329,0.249,0.0482,912,0.956,0.0124,0.358,0.0881,0.254,0.0881,0.358,0.0124,940,Normal
'Medial Tibia of Nor_17.jpg',1.06,0.117,0.426,0.0938,0.439,0.0938,0.426,0.117,824,1.04,0.0545,0.278,0.0239,0.202,0.0239,0.278,0.0545,933,1.03,0.0349,0.166,0.0208,0.215,0.0208,0.166,0.0349,671,1.02,0.0394,0.161,0.015,0.0303,0.015,0.161,0.0394,594,1,0.00259,0.369,0.0457,0.0839,0.0457,0.369,0.00259,698,0.986,0.0102,0.192,0.0577,0.0608,0.0577,0.192,0.0102,659,0.974,0.0506,0.0935,0.0953,0.165,0.0953,0.0935,0.0506,756,0.963,0.0471,0.333,0.0266,0.315,0.0266,0.333,0.0471,970,0.944,0.0913,0.476,0.125,0.405,0.125,0.476,0.0913,1001,Normal
'Medial Tibia of Nor_18.jpg',1.09,0.0346,0.69,0.0855,0.158,0.0855,0.69,0.0346,817,1.06,0.0556,0.44,0.0699,0.0451,0.0699,0.44,0.0556,940,1.05,0.058,0.183,0.0112,0.176,0.0112,0.183,0.058,700,1.03,0.0374,0.299,0.127,0.306,0.127,0.299,0.0374,575,1,0.0264,0.55,0.058,0.211,0.058,0.55,0.0264,931,0.976,0.00645,0.218,0.113,0.0465,0.113,0.218,0.00645,667,0.955,0.0585,0.191,0.0724,0.283,0.0724,0.191,0.0585,813,0.942,0.0833,0.461,0.0361,0.00332,0.0361,0.461,0.0833,908,0.911,0.0321,0.621,0.0727,0.172,0.0727,0.621,0.0321,907,Normal
'Medial Tibia of Nor_19.jpg',1.07,0.0661,0.492,0.0996,0.374,0.0996,0.492,0.0661,838,1.05,0.0205,0.296,0.0509,0.234,0.0509,0.296,0.0205,969,1.03,0.0612,0.109,0.0274,0.066,0.0274,0.109,0.0612,634,1.02,0.00291,0.12,0.0453,0.162,0.0453,0.12,0.00291,531,1,0.024,0.34,0.00885,0.037,0.00885,0.34,0.024,717,0.985,0.0147,0.184,0.0592,0.0673,0.0592,0.184,0.0147,584,0.97,0.00552,0.157,0.0251,0.0772,0.0251,0.157,0.00552,683,0.957,0.0448,0.332,0.0233,0.127,0.0233,0.332,0.0448,1003,0.934,0.0563,0.53,0.0424,0.172,0.0424,0.53,0.0563,1047,Normal
'Medial Tibia of Nor_2.jpg',1.07,0.0589,0.501,0.0823,0.328,0.0823,0.501,0.0589,806,1.05,0.0513,0.262,0.0602,0.121,0.0602,0.262,0.0513,889,1.03,0.0338,0.182,0.0377,0.0468,0.0377,0.182,0.0338,682,1.02,0.00644,0.147,0.0723,0.233,0.0723,0.147,0.00644,681,1,0.00918,0.434,0.0184,0.136,0.0184,0.434,0.00918,771,0.983,0.0193,0.193,0.117,0.0624,0.117,0.193,0.0193,738,0.971,0.0185,0.154,0.0443,0.0505,0.0443,0.154,0.0185,805,0.959,0.0285,0.35,0.08,0.0518,0.08,0.35,0.0285,978,0.938,0.0219,0.552,0.127,0.00735,0.127,0.552,0.0219,937,Normal
'Medial Tibia of Nor_20.jpg',1.08,0.0412,0.326,0.145,0.193,0.145,0.326,0.0412,833,1.06,0.0269,0.206,0.0289,0.13,0.0289,0.206,0.0269,861,1.04,0.0115,0.0704,0.0291,0.332,0.0291,0.0704,0.0115,652,1.02,0.0193,0.0796,0.171,0.0144,0.171,0.0796,0.0193,651,1,0.00792,0.28,0.0652,0.00892,0.0652,0.28,0.00792,833,0.983,0.0411,0.091,0.0386,0.0716,0.0386,0.091,0.0411,749,0.964,0.0292,0.0667,0.0517,0.238,0.0517,0.0667,0.0292,844,0.947,0.0721,0.258,0.0291,0.121,0.0291,0.258,0.0721,860,0.919,0.0169,0.397,0.033,0.108,0.033,0.397,0.0169,934,Normal
'Medial Tibia of Nor_21.jpg',1.1,0.0706,0.262,0.146,0.199,0.146,0.262,0.0706,749,1.07,0.0185,0.139,0.0386,0.278,0.0386,0.139,0.0185,841,1.05,0.031,0.0652,0.0611,0.0323,0.0611,0.0652,0.031,741,1.02,0.0116,0.0917,0.0448,0.252,0.0448,0.0917,0.0116,784,1,0.0194,0.161,0.0682,0.117,0.0682,0.161,0.0194,825,0.978,0.0115,0.0579,0.0193,0.0719,0.0193,0.0579,0.0115,807,0.957,0.0422,0.123,0.0631,0.182,0.0631,0.123,0.0422,843,0.939,0.0482,0.138,0.0663,0.196,0.0663,0.138,0.0482,814,0.907,0.0448,0.263,0.154,0.144,0.154,0.263,0.0448,953,Normal
'Medial Tibia of Nor_22.jpg',1.05,0.029,0.542,0.144,0.154,0.144,0.542,0.029,748,1.04,0.0456,0.333,0.0442,0.0823,0.0442,0.333,0.0456,956,1.03,0.0471,0.161,0.0579,0.117,0.0579,0.161,0.0471,636,1.02,0.0191,0.305,0.0343,0.0926,0.0343,0.305,0.0191,621,1,0.0233,0.454,0.038,0.195,0.038,0.454,0.0233,921,0.987,0.0499,0.341,0.0325,0.0387,0.0325,0.341,0.0499,732,0.976,0.0205,0.147,0.087,0.0444,0.087,0.147,0.0205,773,0.967,0.0608,0.443,0.0389,0.0732,0.0389,0.443,0.0608,974,0.95,0.0622,0.513,0.0619,0.155,0.0619,0.513,0.0622,936,Normal
'Medial Tibia of Nor_23.jpg',1.03,0.0822,0.519,0.102,0.0771,0.102,0.519,0.0822,689,1.02,0.0068,0.205,0.0883,0.0015,0.0883,0.205,0.0068,838,1.02,0.0228,0.0855,0.0318,0.0526,0.0318,0.0855,0.0228,727,1.01,0.00851,0.2,0.0136,0.0603,0.0136,0.2,0.00851,779,1,0.013,0.377,0.0526,0.127,0.0526,0.377,0.013,862,0.993,0.0202,0.218,0.0543,0.0553,0.0543,0.218,0.0202,815,0.987,0.0646,0.102,0.121,0.147,0.121,0.102,0.0646,764,0.98,0.0364,0.224,0.0447,0.0152,0.0447,0.224,0.0364,914,0.97,0.0615,0.383,0.129,0.0217,0.129,0.383,0.0615,939,Normal
'Medial Tibia of Nor_24.jpg',1.07,0.0773,0.616,0.0427,0.286,0.0427,0.616,0.0773,810,1.05,0.015,0.383,0.0592,0.121,0.0592,0.383,0.015,953,1.04,0.0269,0.109,0.0399,0.082,0.0399,0.109,0.0269,654,1.02,0.00688,0.193,0.0388,0.295,0.0388,0.193,0.00688,617,1,0.0255,0.372,0.0341,0.288,0.0341,0.372,0.0255,717,0.983,0.0101,0.172,0.082,0.152,0.082,0.172,0.0101,727,0.964,0.028,0.101,0.0769,0.0041,0.0769,0.101,0.028,778,0.952,0.0152,0.392,0.0152,0.214,0.0152,0.392,0.0152,1018,0.93,0.00635,0.629,0.213,0.226,0.213,0.629,0.00635,937,Normal
'Medial Tibia of Nor_25.jpg',1.08,0.0771,0.448,0.145,0.24,0.145,0.448,0.0771,801,1.05,0.0342,0.336,0.0529,0.0667,0.0529,0.336,0.0342,930,1.04,0.0285,0.182,0.135,0.0678,0.135,0.182,0.0285,700,1.02,0.00198,0.219,0.0555,0.0628,0.0555,0.219,0.00198,655,1,0.0119,0.435,0.0187,0.11,0.0187,0.435,0.0119,869,0.981,0.0202,0.142,0.0796,0.0673,0.0796,0.142,0.0202,685,0.963,0.000355,0.159,0.0422,0.257,0.0422,0.159,0.000355,822,0.948,0.026,0.365,0.0297,0.104,0.0297,0.365,0.026,926,0.923,0.0738,0.549,0.153,0.0635,0.153,0.549,0.0738,935,Normal
'Medial Tibia of Nor_26.jpg',1.07,0.0611,0.387,0.0913,0.447,0.0913,0.387,0.0611,844,1.05,0.0422,0.238,0.0741,0.22,0.0741,0.238,0.0422,882,1.03,0.036,0.128,0.112,0.493,0.112,0.128,0.036,730,1.02,0.0414,0.095,0.107,0.00882,0.107,0.095,0.0414,634,1,0.0263,0.261,0.0446,0.232,0.0446,0.261,0.0263,731,0.985,0.0442,0.0576,0.0271,0.334,0.0271,0.0576,0.0442,650,0.97,0.0193,0.15,0.0341,0.284,0.0341,0.15,0.0193,766,0.956,0.0217,0.259,0.115,0.383,0.115,0.259,0.0217,930,0.932,0.0426,0.411,0.139,0.393,0.139,0.411,0.0426,994,Normal
'Medial Tibia of Nor_27.jpg',1.06,0.0533,0.188,0.0661,0.11,0.0661,0.188,0.0533,799,1.04,0.0312,0.119,0.0718,0.125,0.0718,0.119,0.0312,926,1.03,0.0176,0.0647,0.0805,0.152,0.0805,0.0647,0.0176,621,1.01,0.0295,0.0741,0.0388,0.0192,0.0388,0.0741,0.0295,652,1,0.0151,0.238,0.0492,0.0319,0.0492,0.238,0.0151,657,0.989,0.0181,0.0727,0.0695,0.034,0.0695,0.0727,0.0181,661,0.975,0.0602,0.106,0.099,0.283,0.099,0.106,0.0602,691,0.964,0.0375,0.111,0.0158,0.158,0.0158,0.111,0.0375,971,0.945,0.0433,0.233,0.0691,0.027,0.0691,0.233,0.0433,1024,Normal
'Medial Tibia of Nor_28.jpg',1.06,0.136,0.137,0.116,0.104,0.116,0.137,0.136,831,1.04,0.025,0.125,0.0373,0.123,0.0373,0.125,0.025,879,1.03,0.00733,0.103,0.0643,0.0262,0.0643,0.103,0.00733,690,1.02,0.0209,0.0758,0.112,0.125,0.112,0.0758,0.0209,629,1,0.00803,0.229,0.0846,0.0488,0.0846,0.229,0.00803,670,0.987,0.0119,0.154,0.0188,0.156,0.0188,0.154,0.0119,762,0.973,0.0338,0.0535,0.0904,0.0893,0.0904,0.0535,0.0338,814,0.96,0.0455,0.0969,0.075,0.0978,0.075,0.0969,0.0455,881,0.94,0.0655,0.169,0.0905,0.0296,0.0905,0.169,0.0655,1004,Normal
'Medial Tibia of Nor_29.jpg',1.08,0.0154,0.206,0.0891,0.0411,0.0891,0.206,0.0154,892,1.06,0.0256,0.129,0.036,0.0948,0.036,0.129,0.0256,930,1.04,0.0408,0.0825,0.107,0.0803,0.107,0.0825,0.0408,640,1.02,0.00699,0.0353,0.125,0.0296,0.125,0.0353,0.00699,599,1,0.00791,0.0375,0.0237,0.232,0.0237,0.0375,0.00791,596,0.983,0.0222,0.0859,0.079,0.0521,0.079,0.0859,0.0222,605,0.963,0.016,0.0365,0.0359,0.0524,0.0359,0.0365,0.016,787,0.946,0.058,0.0513,0.0259,0.0731,0.0259,0.0513,0.058,983,0.919,0.0443,0.155,0.065,0.0422,0.065,0.155,0.0443,1006,Normal
'Medial Tibia of Nor_3.jpg',1.05,0.00704,0.592,0.126,0.225,0.126,0.592,0.00704,823,1.03,0.0239,0.422,0.0264,0.0161,0.0264,0.422,0.0239,956,1.02,0.0276,0.19,0.127,0.0699,0.127,0.19,0.0276,609,1.01,0.0433,0.137,0.19,0.0545,0.19,0.137,0.0433,547,1,0.0208,0.454,0.0194,0.18,0.0194,0.454,0.0208,847,0.988,0.0311,0.175,0.0334,0.0541,0.0334,0.175,0.0311,577,0.978,0.00915,0.204,0.0658,0.164,0.0658,0.204,0.00915,685,0.969,0.0421,0.42,0.0704,0.175,0.0704,0.42,0.0421,1011,0.955,0.00935,0.657,0.0105,0.181,0.0105,0.657,0.00935,1001,Normal
'Medial Tibia of Nor_30.jpg',1.06,0.0437,0.247,0.208,0.284,0.208,0.247,0.0437,843,1.04,0.0242,0.148,0.0749,0.198,0.0749,0.148,0.0242,960,1.03,0.0105,0.0981,0.0623,0.112,0.0623,0.0981,0.0105,606,1.01,0.0435,0.123,0.0572,0.0185,0.0572,0.123,0.0435,589,1,0.0318,0.196,0.0782,0.000607,0.0782,0.196,0.0318,622,0.989,0.00585,0.135,0.0159,0.0541,0.0159,0.135,0.00585,596,0.977,0.0289,0.0581,0.0303,0.251,0.0303,0.0581,0.0289,657,0.965,0.0849,0.159,0.0366,0.178,0.0366,0.159,0.0849,1025,0.943,0.0538,0.263,0.11,0.188,0.11,0.263,0.0538,1042,Normal
'Medial Tibia of Nor_31.jpg',1.1,0.0449,0.189,0.0704,0.275,0.0704,0.189,0.0449,921,1.07,0.0195,0.0853,0.0767,0.0105,0.0767,0.0853,0.0195,972,1.05,0.0376,0.0882,0.114,0.185,0.114,0.0882,0.0376,541,1.02,0.0174,0.121,0.0561,0.139,0.0561,0.121,0.0174,571,1,0.0124,0.158,0.00708,0.17,0.00708,0.158,0.0124,556,0.98,0.0155,0.0532,0.0398,0.00845,0.0398,0.0532,0.0155,538,0.959,0.0494,0.0697,0.0261,0.114,0.0261,0.0697,0.0494,599,0.934,0.0264,0.079,0.0589,0.149,0.0589,0.079,0.0264,1010,0.9,0.108,0.18,0.0644,0.162,0.0644,0.18,0.108,1058,Normal
'Medial Tibia of Nor_32.jpg',1.04,0.0174,0.297,0.0866,0.0721,0.0866,0.297,0.0174,887,1.03,0.0586,0.157,0.0142,0.177,0.0142,0.157,0.0586,938,1.02,0.0456,0.095,0.0289,0.055,0.0289,0.095,0.0456,543,1.01,0.015,0.165,0.167,0.0438,0.167,0.165,0.015,531,1,0.0177,0.159,0.0762,0.00323,0.0762,0.159,0.0177,621,0.992,0.00837,0.186,0.095,0.101,0.095,0.186,0.00837,641,0.983,0.0479,0.111,0.107,0.184,0.107,0.111,0.0479,611,0.972,0.042,0.154,0.0614,0.334,0.0614,0.154,0.042,1016,0.958,0.0599,0.323,0.103,0.112,0.103,0.323,0.0599,1040,Normal
'Medial Tibia of Nor_33.jpg',1.07,0.0303,0.212,0.0513,0.344,0.0513,0.212,0.0303,870,1.05,0.0291,0.114,0.0712,0.189,0.0712,0.114,0.0291,876,1.03,0.0109,0.0545,0.0389,0.0482,0.0389,0.0545,0.0109,639,1.02,0.00611,0.0636,0.0436,0.016,0.0436,0.0636,0.00611,601,1,0.0165,0.276,0.0726,0.105,0.0726,0.276,0.0165,766,0.985,0.0285,0.11,0.119,0.201,0.119,0.11,0.0285,740,0.97,0.00743,0.0571,0.0147,0.0935,0.0147,0.0571,0.00743,734,0.956,0.0162,0.133,0.0405,0.0141,0.0405,0.133,0.0162,924,0.936,0.0398,0.198,0.0885,0.00846,0.0885,0.198,0.0398,961,Normal
'Medial Tibia of Nor_34.jpg',1.06,0.0684,0.365,0.103,0.0257,0.103,0.365,0.0684,851,1.04,0.0567,0.196,0.0365,0.13,0.0365,0.196,0.0567,967,1.03,0.0129,0.0393,0.0164,0.0499,0.0164,0.0393,0.0129,606,1.01,0.00983,0.0984,0.12,0.0551,0.12,0.0984,0.00983,558,1,0.00989,0.192,0.0517,0.0467,0.0517,0.192,0.00989,645,0.987,0.017,0.117,0.0397,0.0234,0.0397,0.117,0.017,652,0.975,0.0436,0.0539,0.0388,0.236,0.0388,0.0539,0.0436,710,0.961,0.0551,0.144,0.0423,0.205,0.0423,0.144,0.0551,967,0.941,0.0641,0.297,0.0326,0.132,0.0326,0.297,0.0641,1019,Normal
'Medial Tibia of Nor_35.jpg',1.08,0.0142,0.53,0.0258,0.235,0.0258,0.53,0.0142,800,1.05,0.0314,0.317,0.0773,0.139,0.0773,0.317,0.0314,957,1.04,0.0722,0.149,0.0252,0.0313,0.0252,0.149,0.0722,681,1.02,0.0367,0.135,0.0769,0.0233,0.0769,0.135,0.0367,615,1,0.0133,0.267,0.0866,0.0743,0.0866,0.267,0.0133,749,0.982,0.0352,0.132,0.0163,0.16,0.0163,0.132,0.0352,663,0.966,0.0144,0.165,0.0543,0.0497,0.0543,0.165,0.0144,767,0.95,0.0339,0.304,0.0373,0.0333,0.0373,0.304,0.0339,940,0.926,0.09,0.522,0.0831,0.358,0.0831,0.522,0.09,974,Normal
'Medial Tibia of Nor_36.jpg',1.08,0.0194,0.416,0.0194,0.249,0.0194,0.416,0.0194,785,1.05,0.0555,0.287,0.0577,0.214,0.0577,0.287,0.0555,926,1.04,0.0477,0.105,0.111,0.0581,0.111,0.105,0.0477,640,1.02,0.0198,0.204,0.0708,0.157,0.0708,0.204,0.0198,678,1,0.0212,0.36,0.0681,0.075,0.0681,0.36,0.0212,924,0.983,0.0341,0.2,0.0643,0.176,0.0643,0.2,0.0341,859,0.962,0.0269,0.159,0.0591,0.0839,0.0591,0.159,0.0269,811,0.951,0.097,0.403,0.0729,0.15,0.0729,0.403,0.097,957,0.923,0.0971,0.502,0.115,0.176,0.115,0.502,0.0971,881,Normal
'Medial Tibia of Nor_37.jpg',1.07,0.018,0.652,0.105,0.23,0.105,0.652,0.018,803,1.05,0.0257,0.373,0.0739,0.0484,0.0739,0.373,0.0257,923,1.04,0.0292,0.14,0.124,0.298,0.124,0.14,0.0292,722,1.02,0.0114,0.156,0.0212,0.052,0.0212,0.156,0.0114,626,1,0.0166,0.293,0.153,0.117,0.153,0.293,0.0166,731,0.985,0.0147,0.11,0.144,0.143,0.144,0.11,0.0147,690,0.968,0.0511,0.208,0.0426,0.0404,0.0426,0.208,0.0511,801,0.955,0.0156,0.41,0.0569,0.0579,0.0569,0.41,0.0156,912,0.932,0.114,0.652,0.0805,0.273,0.0805,0.652,0.114,956,Normal
'Medial Tibia of Nor_38.jpg',1.07,0.0546,0.454,0.0764,0.171,0.0764,0.454,0.0546,853,1.05,0.0364,0.319,0.0732,0.00521,0.0732,0.319,0.0364,933,1.04,0.0528,0.127,0.0273,0.0081,0.0273,0.127,0.0528,679,1.02,0.029,0.127,0.0224,0.103,0.0224,0.127,0.029,624,1,0.0342,0.255,0.0742,0.0309,0.0742,0.255,0.0342,738,0.983,0.0286,0.0637,0.0998,0.12,0.0998,0.0637,0.0286,690,0.965,0.0623,0.14,0.137,0.0534,0.137,0.14,0.0623,753,0.953,0.0726,0.325,0.062,0.11,0.062,0.325,0.0726,944,0.93,0.0807,0.531,0.0798,0.031,0.0798,0.531,0.0807,936,Normal
'Medial Tibia of Nor_39.jpg',1.07,0.038,0.295,0.105,0.198,0.105,0.295,0.038,906,1.05,0.0226,0.212,0.0506,0.0344,0.0506,0.212,0.0226,889,1.03,0.0214,0.0435,0.0485,0.118,0.0485,0.0435,0.0214,659,1.02,0.0194,0.154,0.0487,0.0649,0.0487,0.154,0.0194,557,1,0.0233,0.287,0.0233,0.0768,0.0233,0.287,0.0233,652,0.986,0.0206,0.132,0.076,0.0663,0.076,0.132,0.0206,616,0.971,0.0208,0.0793,0.0938,0.129,0.0938,0.0793,0.0208,749,0.957,0.0286,0.278,0.0454,0.143,0.0454,0.278,0.0286,972,0.934,0.0207,0.401,0.0137,0.439,0.0137,0.401,0.0207,1039,Normal
'Medial Tibia of Nor_4.jpg',1.06,0.0442,0.535,0.0924,0.161,0.0924,0.535,0.0442,822,1.04,0.0643,0.323,0.0532,0.213,0.0532,0.323,0.0643,938,1.03,0.0198,0.166,0.0666,0.00347,0.0666,0.166,0.0198,713,1.02,0.0331,0.106,0.103,0.0232,0.103,0.106,0.0331,608,1,0.0242,0.25,0.0785,0.152,0.0785,0.25,0.0242,631,0.99,0.0135,0.11,0.085,0.058,0.085,0.11,0.0135,617,0.976,0.00704,0.129,0.111,0.134,0.111,0.129,0.00704,767,0.963,0.0358,0.319,0.0247,0.111,0.0247,0.319,0.0358,983,0.944,0.0765,0.493,0.0685,0.105,0.0685,0.493,0.0765,1054,Normal
